symbol,date,open,high,low,close,volume,year,month,week,weekday
"SCO","2010-09-17","2.5","2.5","2.5","2.5","500","2010","09","38","Friday"
"SCO","2010-09-27","2.7","2.7","2.7","2.7","100","2010","09","40","Monday"
"SCO","2010-09-28","2.9","2.9","2.9","2.9","100","2010","09","40","Tuesday"
"SCO","2010-09-29","3.1","3.1","3.1","3.1","100","2010","09","40","Wednesday"
"SCO","2010-09-30","3.4","3.4","3.4","3.4","100","2010","09","40","Thursday"
"SCO","2010-10-04","3.7","3.7","3.7","3.7","100","2010","10","41","Monday"
"SCO","2010-10-05","4","4","4","4","100","2010","10","41","Tuesday"
"SCO","2010-10-06","4.4","4.4","4.4","4.4","100","2010","10","41","Wednesday"
"SCO","2010-10-07","4.8","4.8","4.8","4.8","100","2010","10","41","Thursday"
"SCO","2010-10-11","5.2","5.2","5.2","5.2","100","2010","10","42","Monday"
"SCO","2010-10-12","5.7","5.7","5.7","5.7","100","2010","10","42","Tuesday"
"SCO","2010-10-13","6.2","6.2","6.2","6.2","100","2010","10","42","Wednesday"
"SCO","2010-10-15","6.8","6.8","6.8","6.8","100","2010","10","42","Friday"
"SCO","2010-10-18","7.4","7.4","7.4","7.4","100","2010","10","43","Monday"
"SCO","2010-10-19","8.1","8.1","8.1","8.1","100","2010","10","43","Tuesday"
"SCO","2010-10-20","8.9","8.9","8.9","8.9","100","2010","10","43","Wednesday"
"SCO","2010-10-21","9.7","9.7","9.7","9.7","2300","2010","10","43","Thursday"
"SCO","2010-10-22","10.6","10.6","10.6","10.6","100","2010","10","43","Friday"
"SCO","2010-10-25","11.6","11.6","11.6","11.6","11400","2010","10","44","Monday"
"SCO","2010-10-26","12.7","12.7","12.6","12.7","3100","2010","10","44","Tuesday"
"SCO","2010-10-28","11.5","11.5","11.5","11.5","200","2010","10","44","Thursday"
"SCO","2010-11-01","11.8","11.8","11.8","11.8","100","2010","11","45","Monday"
"SCO","2010-11-02","10.8","11.5","10.8","11","2600","2010","11","45","Tuesday"
"SCO","2010-11-05","11.5","11.5","11.5","11.5","200","2010","11","45","Friday"
"SCO","2010-11-08","11","11","11","11","400","2010","11","46","Monday"
"SCO","2010-11-09","11","11","11","11","300","2010","11","46","Tuesday"
